,word_form,lemma_id,word_root,citation_form,speaker_age,speaker_gender
3464,naḥək,86,ḥky,aḥək yaḥək,34,M
3465,maʕ,88,mʕ,maʕ,34,M
3466,argīlča,416,Ɂrgl,argīlča,34,M
3467,w,1,w,w,34,M
3468,ḳismō,904,ḳsm,ḳesma,34,M
3469,ti,9,t,ti,34,M
3470,mičɁallfa,3675,Ɂlf,čɁallaf yičɁallaf,34,M
3471,minnayn,6,mn,m-/mn-,34,M
3472,awwal,136,Ɂwl,awwal,34,M
3473,mett,20,mtt,mett,34,M
3474,ḳzōzča,1698,ḳzz,ḳzōzča,34,M
3475,ti,9,t,ti,34,M
3476,xṣuṣōy,1038,xṣṣ,xṣūṣay,34,M
3478,argīlča,416,Ɂrgl,argīlča,34,M
3479,w,1,w,w,34,M
3480,ti,9,t,ti,34,M
3481,ḥaḓnōl,1380,ḥḓn,iḥḓan yiḥḓun,34,M
3482,mōya,99,mw,mōya,34,M
3483,ē,38,Ɂy,ē,34,M
3484,hō,14,hw(ḏ),hōḏ(i),34,M
3485,ḳzōzča,1698,ḳzz,ḳzōzča,34,M
3486,ḥaḓnōl,1380,ḥḓn,iḥḓan yiḥḓun,34,M
3487,mōya,99,mw,mōya,34,M
3488,w,1,w,w,34,M
3489,ṯēle,11,Ɂṯy,ṯōle yṯēle,34,M
3491,ḥaṣṣil,115,ḥṣṣ,ḥaṣṣa,34,M
3492,menna,69,m,m/mn,34,M
3493,leppil,206,lpp,leppa,34,M
3494,argīlča,416,Ɂrgl,argīlča,34,M
3495,w,1,w,w,34,M
3496,hanna,7,hnn,hanna,34,M
3497,leppil,206,lpp,leppa,34,M
3498,argīlča,416,Ɂrgl,argīlča,34,M
3499,mawžut,262,wžt,mawžut,34,M
3500,bē,71,byṯ,bē,34,M
3501,maṣōrča,3321,ṣwr,maṣōrča,34,M
3502,miččaṣla,1840,wṣl,iččṣel yiččṣel,34,M
3504,mōya,99,mw,mōya,34,M
3505,mubāšáratan,2560,bšr,mubāšáratan,34,M
3506,miččaṣla,1840,wṣl,iččṣel yiččṣel,34,M
3508,mōya,99,mw,mōya,34,M
3509,tuġray,525,tġr,tuġray,34,M
3511,ḥaṣṣl,115,ḥṣṣ,ḥaṣṣa,34,M
3512,anna,7,hnn,hanna,34,M
3513,leppa,206,lpp,leppa,34,M
3514,ōṯ,27,Ɂyṯ,ōṯ(i),34,M
3515,ṣunōyṯa,631,ṣny,ṣunōyṯa,34,M
3516,ḥaḓnōl,1380,ḥḓn,iḥḓan yiḥḓun,34,M
3517,ṣafwṯa,2239,ṣfy,ṣafwṯa,34,M
3518,w,1,w,w,34,M
3520,nūra,256,nwr,nūra,34,M
3521,ti,9,t,ti,34,M
3522,sōḳṭa,276,sḳṭ,isḳaṭ yisḳaṭ,34,M
3524,rayšil,70,ryš,rayša,34,M
3525,argīlča,416,Ɂrgl,argīlča,34,M
3527,ḥaṣṣiṣ,115,ḥṣṣ,ḥaṣṣa,34,M
3528,ṣunōyṯa,631,ṣny,ṣunōyṯa,34,M
3529,ṯēle,11,Ɂṯy,ṯōle yṯēle,34,M
3530,rayšil,70,ryš,rayša,34,M
3531,argīlča,416,Ɂrgl,argīlča,34,M
3532,ti,9,t,ti,34,M
3533,ṭaʕenəl,52,ṭʕn,iṭʕan yiṭʕun,34,M
3534,tumbāk,2524,[NA],tumbāk,34,M
3535,aw,122,Ɂw,aw,34,M
3536,tuxxōna,696,txn,tuxxōna,34,M
3537,aw,122,Ɂw,aw,34,M
3538,xalīṭ,24,[NA],[loanword],34,M
3539,ti,9,t,ti,34,M
3540,nimṣannʕille,3286,ṣnʕ,ṣanneʕ yṣanneʕ,34,M
3541,anaḥ,118,Ɂnḥ,anaḥ,34,M
3543,blōta,36,blt,blōta,34,M
3544,hōxa,51,hwx,hōxa,34,M
3545,w,1,w,w,34,M
3546,ušme,93,Ɂšm/šmy,ešma/ušma,34,M
3547,mtappas,1512,tps,mtappas,34,M
3548,w,1,w,w,34,M
3550,leppil,206,lpp,leppa,34,M
3551,argīlča,416,Ɂrgl,argīlča,34,M
3552,ṯēle,11,Ɂṯy,ṯōle yṯēle,34,M
3553,narbīš,787,nrbš,narbīš/narbīša,34,M
3554,ṭūle,859,ṭwl,ṭūla,34,M
3555,čiḳrīban,614,ḳrb,čiḳrīban,34,M
3556,mečra,423,mčr,mečra,34,M
3557,aw,122,Ɂw,aw,34,M
3558,mečra,423,mčr,mečra,34,M
3559,w,1,w,w,34,M
3560,robʕe,522,rbʕ,robʕa,34,M
3561,aw,122,Ɂw,aw,34,M
3562,mečra,423,mčr,mečra,34,M
3563,w,1,w,w,34,M
3564,felke,164,flk,felka,34,M
3565,hū,35,hw,hū,34,M
3566,či,251,č,či,34,M
3567,mistaxtemle,96,[NA],[sic],34,M
3568,šarrōbəl,1790,šrb,šarrōba,34,M
3569,argīlča,416,Ɂrgl,argīlča,34,M
3570,ḥetta,32,ḥtt,ḥetta,34,M
3571,yišč,141,ščy,išč/išči yišč,34,M
3572,bē,71,byṯ,bē,34,M
3573,laḳeṭle,437,lḳṭ,ilḳaṭ yilḳuṭ,34,M
3575,īḏe,73,yḏw,īḏa,34,M
3576,ex,74,Ɂx,ex/ux,34,M
3577,bezzis,1953,bzz,bezza,34,M
3578,sikōrča,2250,skr,sikōrča,34,M
3579,čamam,1345,čmm,čamam,34,M
3580,w,1,w,w,34,M
3581,hanna,7,hnn,hanna,34,M
3582,mtappas,1512,tps,mtappas,34,M
3583,anaḥ,118,Ɂnḥ,anaḥ,34,M
3584,nmišwille,10,šwy,išw/išwi yišw/yišwi,34,M
3585,hōxa,51,hwx,hōxa,34,M
3586,nimxallṭille,1303,xlṭ,xalleṭ yxalleṭ,34,M
3587,yaʕni,60,ʕny,aʕən yaʕən,34,M
3588,maḥw,2056,ḥwy,aḥw yaḥw,34,M
3589,tepsa,660,tps,tepsa,34,M
3590,w,1,w,w,34,M
3591,tuxxōna,696,txn,tuxxōna,34,M
3592,w,1,w,w,34,M
3593,ḳalles,66,ḳls,ḳalles,34,M
3594,zaʕčar,3644,zʕčr,zaʕčar,34,M
3595,nmayṯyille,19,Ɂṯy,ayṯ(i) yayṯ(i),34,M
3597,barriyya,335,brr,barriyya,34,M
3598,nōfeḳ,40,nfḳ,infeḳ/iffeḳ yiffuḳ/yinfuḳ,34,M
3599,ʕa,4,ʕly,ʕa/ʕal,34,M
3600,ṭbīʕča,1284,ṭbʕ,ṭbīʕča,34,M
3601,balḥōḏe,385,blḥḏ,balḥōḏ,34,M
3602,ču,21,čw,čū/ču,34,M
3603,barəš,184,br,barnaš/barš,34,M
3604,ẓaraʕle,485,ẓrʕ,iẓraʕ yiẓruʕ,34,M
3605,w,1,w,w,34,M
3606,ḥayle,338,ḥyl,ḥayl-,34,M
3607,aḥḥaḏ,34,Ɂḥḏ,aḥḥaḏ,34,M
3608,yōḓef,1603,ḓyf,ōḓef yōḓef,34,M
3609,lēle,120,l,l-,34,M
3610,šaġlōṯa,129,šġl,šaġəlṯa,34,M
3611,ext,203,Ɂxt,ext/exət/exti,34,M
3612,másalan,149,msl,másalan,34,M
3613,ḳilfōyəl,1224,ḳlf,ḳelfa,34,M
3614,burtḳān,1938,brtḳ,burtḳān,34,M
3615,aw,122,Ɂw,aw,34,M
3616,ḳilfōyəl,1224,ḳlf,ḳelfa,34,M
3617,ḥaẓẓurō,722,ḥẓr,ḥaẓẓūra,34,M
3618,w,1,w,w,34,M
3619,warta,371,wrt,warta,34,M
3620,mett,20,mtt,mett,34,M
3621,asōsay,1174,Ɂss,asōs/asās/asas,34,M
3622,w,1,w,w,34,M
3623,tepsa,660,tps,tepsa,34,M
3624,banna,7,hnn,hanna,34,M
3625,bōš,14,hw(ḏ),hōḏ(i),34,M
3626,šaġəlṯa,129,šġl,šaġəlṯa,34,M
3627,ti,9,t,ti,34,M
3628,ʕanimxallṭilla,1303,xlṭ,xalleṭ yxalleṭ,34,M
3629,ʕemmil,37,ʕmm,ʕemm-,34,M
3630,baʕḓa,566,bʕḓ,baʕḓa,34,M
3631,anaḥ,118,Ɂnḥ,anaḥ,34,M
3632,w,1,w,w,34,M
3633,mappya,44,Ɂpy,app(i) yapp(i),34,M
3634,ṭaʕəmṯa,1294,ṭʕm,ṭaʕəmṯa,34,M
3635,ṭōba,269,ṭwb,ṭabb/ṭabbi,34,M
3636,bōṯar,55,bṯr,bōṯar,34,M
3637,ma,293,mɁ,ma,34,M
3638,nmišwill,10,šwy,išw/išwi yišw/yišwi,34,M
3639,lanna,48,hnn,lanna,34,M
3640,mett,20,mtt,mett,34,M
3641,ti,9,t,ti,34,M
3642,ʕanimrakkbille,2215,rkb,rakkeb yrakkeb,34,M
3643,ʕemmil,37,ʕmm,ʕemm-,34,M
3644,baʕḓe,98,bʕḓ,baʕḓ-,34,M
3645,aw,122,Ɂw,aw,34,M
3646,ʕanimxallṭille,1303,xlṭ,xalleṭ yxalleṭ,34,M
3647,ʕemmil,37,ʕmm,ʕemm-,34,M
3648,baʕḓe,98,bʕḓ,baʕḓ-,34,M
3649,ʕa,4,ʕly,ʕa/ʕal,34,M
3650,rayšil,70,ryš,rayša,34,M
3651,argīlča,416,Ɂrgl,argīlča,34,M
3652,nmayṯyin,19,Ɂṯy,ayṯ(i) yayṯ(i),34,M
3653,ṣīxa,2305,ṣyx,ṣīxa,34,M
3654,nbaxšill,2577,bxš,ipxaš yipxuš,34,M
3655,rayša,70,ryš,rayša,34,M
3656,ḥitta,32,ḥtt,ḥetta,34,M
3657,yiččṣel,1840,wṣl,iččṣel yiččṣel,34,M
3658,másalan,149,msl,másalan,34,M
3659,hōf,14,hw(ḏ),hōḏ(i),34,M
3660,faṯəḥṯa,970,fṯḥ,faṯəḥṯa,34,M
3661,ẓʕōrča,170,zʕr,iẓʕur,34,M
3663,elʕel,208,Ɂlʕl,elʕel,34,M
3665,ġappil,30,ġpp,ġapp-,34,M
3666,xalīṭ,24,[NA],[loanword],34,M
3668,leppil,206,lpp,leppa,34,M
3669,argīlča,416,Ɂrgl,argīlča,34,M
3671,rayšil,70,ryš,rayša,34,M
3672,argīlča,416,Ɂrgl,argīlča,34,M
3674,leppil,206,lpp,leppa,34,M
3675,argīlča,416,Ɂrgl,argīlča,34,M
3676,yīb,53,b,yīb,34,M
3677,ōṯ,27,Ɂyṯ,ōṯ(i),34,M
3678,faṯəḥṯa,970,fṯḥ,faṯəḥṯa,34,M
3679,ẓʕōr,170,zʕr,iẓʕur,34,M
3680,ḥitta,32,ḥtt,ḥetta,34,M
3681,hwō,267,hwy,hwō,34,M
3682,yinḥuč,46,nḥč,inḥeč/iḥḥeč yinḥuč/yiḥḥuč,34,M
3683,ḏukkil,133,ḏkk,ḏukkil/ḏikkil,34,M
3684,ʕanšōṯyin,141,ščy,išč/išči yišč,34,M
3685,anaḥ,118,Ɂnḥ,anaḥ,34,M
3686,yinḥuč,46,nḥč,inḥeč/iḥḥeč yinḥuč/yiḥḥuč,34,M
3687,tuxxōna,696,txn,tuxxōna,34,M
3689,elʕel,208,Ɂlʕl,elʕel,34,M
3691,rayšil,70,ryš,rayša,34,M
3692,argīlča,416,Ɂrgl,argīlča,34,M
3693,ʕa,4,ʕly,ʕa/ʕal,34,M
3694,ḳzōzča,1698,ḳzz,ḳzōzča,34,M
3695,ti,9,t,ti,34,M
3697,yarkil,866,yrk,yarka,34,M
3698,argīlča,416,Ɂrgl,argīlča,34,M
3699,nōḥeč,46,nḥč,inḥeč/iḥḥeč yinḥuč/yiḥḥuč,34,M
3700,hanna,7,hnn,hanna,34,M
3701,tuxxōna,696,txn,tuxxōna,34,M
3703,elʕel,208,Ɂlʕl,elʕel,34,M
3704,miṣṣaff,3208,ṣfy,čṣaff yičṣaff,34,M
3706,mōya,99,mw,mōya,34,M
3707,w,1,w,w,34,M
3708,msōleḳ,96,[NA],[sic],34,M
3709,mrōžaʕ,92,ržʕ,rōžaʕ yrōžaʕ,34,M
3711,narbīš,787,nrbš,narbīš/narbīša,34,M
3712,miffōyəl,96,[NA],[sic],34,M
3713,mōya,99,mw,mōya,34,M
3714,bidūn,24,[NA],[loanword],34,M
3715,mā,355,mɁ,mā,34,M
3716,yīb,53,b,yīb,34,M
3717,īle,76,Ɂyṯ,īle/ūle,34,M
3718,ʕilōḳča,3681,ʕlḳ,ʕalōḳča/ʕlōḳča/ʕilōḳča,34,M
3719,narbīš,787,nrbš,narbīš/narbīša,34,M
3720,tuġray,525,tġr,tuġray,34,M
3722,tuxxōna,696,txn,tuxxōna,34,M
3723,ti,9,t,ti,34,M
3724,ʕamnōḥeč,46,nḥč,inḥeč/iḥḥeč yinḥuč/yiḥḥuč,34,M
3726,rayšil,70,ryš,rayša,34,M
3727,argīlča,416,Ɂrgl,argīlča,34,M
3728,w,1,w,w,34,M
3729,ḏukkil,133,ḏkk,ḏukkil/ḏikkil,34,M
3730,w,1,w,w,34,M
3731,w,1,w,w,34,M
3732,ḏukkil,133,ḏkk,ḏukkil/ḏikkil,34,M
3733,aḥḥaḏ,34,Ɂḥḏ,aḥḥaḏ,34,M
3734,batte,12,btt,batt-,34,M
3735,yḓayifell,513,ḓyf,ḓōyef yḓōyef,34,M
3736,rfīḳe,235,rfḳ,rfīḳa,34,M
3737,ḳaʕyin,22,ḳʕy,ḳʕōle yiḳʕēle,34,M
3738,másalan,149,msl,másalan,34,M
3739,ṯlōṯa,78,ṯlṯ,eṯlaṯ,34,M
3740,arpʕa,151,rbʕ,arpaʕ,34,M
3741,ḥḥōḏ,463,Ɂḥḏ,ḥōḏ,34,M
3742,w,1,w,w,34,M
3743,ʕamšōṯyin,141,ščy,išč/išči yišč,34,M
3744,sawa,160,swy,sawa,34,M
3745,maṭwēn,1291,ṭwy,aṭw yaṭw,34,M
3746,narbīš,787,nrbš,narbīš/narbīša,34,M
3747,ḳalles,66,ḳls,ḳalles,34,M
3748,w,1,w,w,34,M
3749,mapplēl,44,Ɂpy,app(i) yapp(i),34,M
3750,ərfīḳe,235,rfḳ,rfīḳa,34,M
3751,mišwēl,10,šwy,išw/išwi yišw/yišwi,34,M
3752,īḏe,73,yḏw,īḏa,34,M
3753,ʕa,4,ʕly,ʕa/ʕal,34,M
3754,satre,1023,str,satra,34,M
3755,mapplēl,44,Ɂpy,app(i) yapp(i),34,M
3756,ərfīḳe,235,rfḳ,rfīḳa,34,M
3757,rfīḳe,235,rfḳ,rfīḳa,34,M
3758,taḳeḳle,169,tḳḳ,ataḳ yittuḳ,34,M
3759,ʕl,4,ʕly,ʕa/ʕal,34,M
3760,īḏe,73,yḏw,īḏa,34,M
3761,w,1,w,w,34,M
3762,šaḳell,43,škl,išḳal yišḳul,34,M
3763,lanna,48,hnn,lanna,34,M
3764,narbīš,787,nrbš,narbīš/narbīša,34,M
3766,īḏe,73,yḏw,īḏa,34,M
3767,w,1,w,w,34,M
3768,šōṯ,141,ščy,išč/išči yišč,34,M
3769,másalan,149,msl,másalan,34,M
3770,arpaʕ,151,rbʕ,arpaʕ,34,M
3771,ḥammeš,123,ḥmš,ḥammeš,34,M
3772,žabḏan,557,žbḏ,ižbaḏ yižbuḏ,34,M
3773,ḳatt,779,ḳtt,ḳatt/ḳattil/ḳattlə,34,M
3774,mil,84,mḏ,mil,34,M
3775,ḥayle,338,ḥyl,ḥayl-,34,M
3776,w,1,w,w,34,M
3777,mrōžaʕ,92,ržʕ,rōžaʕ yrōžaʕ,34,M
3778,yā,28,y(Ɂ),ya/yā,34,M
3779,mapplēl,44,Ɂpy,app(i) yapp(i),34,M
3780,ərfīḳe,235,rfḳ,rfīḳa,34,M
3781,yā,28,y(Ɂ),ya/yā,34,M
3782,mrožiʕlēle,92,ržʕ,rōžaʕ yrōžaʕ,34,M
3784,ti,9,t,ti,34,M
3785,applēle,44,Ɂpy,app(i) yapp(i),34,M
3786,xett,45,xtt,xett/xetti,34,M
3787,maṭwēle,1291,ṭwy,aṭw yaṭw,34,M
3788,w,1,w,w,34,M
3789,mrožiʕlēle,92,ržʕ,rōžaʕ yrōžaʕ,34,M
3790,laɁinno,186,lɁnn,liɁanno,34,M
3792,mafruḓ,1611,frḓ,mafruḓ,34,M
3793,aw,122,Ɂw,aw,34,M
3794,iṣūləl,2488,Ɂṣl,uṣūl/iṣūl,34,M
3795,argīlča,416,Ɂrgl,argīlča,34,M
3796,xann,25,xnn,xann/xanni,34,M
3797,inno,68,Ɂnn,inno/inne/inni,34,M
3798,yaṭwenn,1291,ṭwy,aṭw yaṭw,34,M
3799,narbīš,787,nrbš,narbīš/narbīša,34,M
3800,w,1,w,w,34,M
3801,yapplēle,44,Ɂpy,app(i) yapp(i),34,M
3802,w,1,w,w,34,M
3803,kōn,366,kwn,kān/kōn/(i)nkōn,34,M
3804,la,124,l,la,34,M
3805,aṭwne,1291,ṭwy,aṭw yaṭw,34,M
3806,šaġəlṯa,129,šġl,šaġəlṯa,34,M
3807,ču,21,čw,čū/ču,34,M
3808,manəfʕa,734,nfʕ,anfaʕ yanfaʕ,34,M
3809,w,1,w,w,34,M
3810,mafruḓ,1611,frḓ,mafruḓ,34,M
3811,mafruḓ,1611,frḓ,mafruḓ,34,M
3813,anna,7,hnn,hanna,34,M
3814,šaxṣa,426,šxṣ,šaxṣa,34,M
3815,ti,9,t,ti,34,M
3816,mawžut,262,wžt,mawžut,34,M
3817,fáraḓan,24,[NA],[loanword],34,M
3818,ōṯ,27,Ɂyṯ,ōṯ(i),34,M
3819,iṯər,113,ṯr,iṯər/iṯri,34,M
3820,ṯlōṯa,78,ṯlṯ,eṯlaṯ,34,M
3821,ḥḥōḏ,463,Ɂḥḏ,ḥōḏ,34,M
3822,ḥrōn,85,ḥr,ḥrēna,34,M
3823,ču,21,čw,čū/ču,34,M
3824,ʕamšōṯyin,141,ščy,išč/išči yišč,34,M
3825,argīlča,416,Ɂrgl,argīlča,34,M
3826,ʕamšōṯyin,141,ščy,išč/išči yišč,34,M
3827,tuxxōna,696,txn,tuxxōna,34,M
3828,la,124,l,la,34,M
3829,yžubḏess,557,žbḏ,ižbaḏ yižbuḏ,34,M
3830,sikōrča,2250,skr,sikōrča,34,M
3831,w,1,w,w,34,M
3832,yšaʕʕlenna,140,šʕl,šaʕʕel yšaʕʕel,34,M
3834,rayšil,70,ryš,rayša,34,M
3835,argīlča,416,Ɂrgl,argīlča,34,M
3836,ti,9,t,ti,34,M
3837,mawžut,262,wžt,mawžut,34,M
3838,aʕle,4,ʕly,ʕa/ʕal,34,M
3839,nūra,256,nwr,nūra,34,M
3840,liɁanno,186,lɁnn,liɁanno,34,M
3841,šaġəlṯa,129,šġl,šaġəlṯa,34,M
3842,baḥar,59,bḥr,baḥar,34,M
3843,baṣṣīra,1181,bṣr,baṣṣer,34,M
3844,w,1,w,w,34,M
3845,miʕčabrilla,1546,ʕbr,iʕčbar yiʕčbar,34,M
3846,ču,21,čw,čū/ču,34,M
3847,kayyīsa,209,kys,kayyes,34,M
3849,ḳaʕṯṯa,2122,ḳʕt,ḳaʕtṯa/ḳaʕəṯṯa,34,M
3850,w,1,w,w,34,M
3852,Ɂiḓōfča,2633,ḓyf,iḓōfča,34,M
3854,anna,7,hnn,hanna,34,M
3855,mett,20,mtt,mett,34,M
3856,xett,45,xtt,xett/xetti,34,M
3857,yaʕni,60,ʕny,aʕən yaʕən,34,M
3858,zaləmṯa,135,zlm,zaləmṯa,34,M
3859,ti,9,t,ti,34,M
3860,ʕamšōṯ,141,ščy,išč/išči yišč,34,M
3861,argīlča,416,Ɂrgl,argīlča,34,M
3863,ann,33,hnn,hann(un),34,M
3864,ḳismō,904,ḳsm,ḳesma,34,M
3865,xullun,39,xll,xull,34,M
3866,ti,9,t,ti,34,M
3867,ʕattlaḥlun,1902,ʕtt,aʕat yiʕʕut,34,M
3868,ōṯ,27,Ɂyṯ,ōṯ(i),34,M
3869,mett,20,mtt,mett,34,M
3870,ušme,93,Ɂšm/šmy,ešma/ušma,34,M
3871,maləḳṭa,2129,lḳṭ,maləḳṭa,34,M
3872,hanna,7,hnn,hanna,34,M
3873,ti,9,t,ti,34,M
3874,mḥarrekən,1078,ḥrk,ḥarrek yḥarrek,34,M
3875,nūra,256,nwr,nūra,34,M
3876,bē,71,byṯ,bē,34,M
3877,w,1,w,w,34,M
3878,mʕattella,2495,ʕtl,ʕattel yʕattel,34,M
3879,iza,363,Ɂza,iza,34,M
3880,biṣraṯ,1579,bṣr/bsr,ipṣer yipṣar,34,M
3881,mozetla,96,[NA],[sic],34,M
3882,ḥawīlaṯ,2801,ḥwl,ḥōwel yḥōwel,34,M
3883,čiṭəf,2320,ṭfy,iṭəf yiṭəf,34,M
3884,másalan,149,msl,másalan,34,M
3885,mayṯ,19,Ɂṯy,ayṯ(i) yayṯ(i),34,M
3886,baṣṣṯa,2561,bṣṣ,baṣṣṯa,34,M
3887,ḥačča,833,ḥčč,ḥačč(i),34,M
3888,mišwēla,10,šwy,išw/išwi yišw/yišwi,34,M
3889,ʕ,4,ʕly,ʕa/ʕal,34,M
3890,rayša,70,ryš,rayša,34,M
3892,ḥaṣṣl,115,ḥṣṣ,ḥaṣṣa,34,M
3893,anna,7,hnn,hanna,34,M
3894,lōx,14,hw(ḏ),hōḏ(i),34,M
3895,lōḳ,14,hw(ḏ),hōḏ(i),34,M
3896,ḳalles,66,ḳls,ḳalles,34,M
3897,xalīṭ,24,[NA],[loanword],34,M
3898,ti,9,t,ti,34,M
3899,šawwīlla,10,šwy,išw/išwi yišw/yišwi,34,M
3900,ti,9,t,ti,34,M
3901,ušme,93,Ɂšm/šmy,ešma/ušma,34,M
3902,mtappas,1512,tps,mtappas,34,M
3903,w,1,w,w,34,M
3904,ṯēle,11,Ɂṯy,ṯōle yṯēle,34,M
3905,xett,45,xtt,xett/xetti,34,M
3906,kōn,366,kwn,kān/kōn/(i)nkōn,34,M
3907,iḳəʕ,22,ḳʕy,ḳʕōle yiḳʕēle,34,M
3908,másalan,149,msl,másalan,34,M
3910,hwō,267,hwy,hwō,34,M
3911,ʕa,4,ʕly,ʕa/ʕal,34,M
3912,sḳīfča,1771,sḳf,sḳīfča,34,M
3913,aw,122,Ɂw,aw,34,M
3914,ʕa,4,ʕly,ʕa/ʕal,34,M
3915,ʕakkōra,288,ʕkr,ʕakkōra,34,M
3916,ḥitta,32,ḥtt,ḥetta,34,M
3917,hwō,267,hwy,hwō,34,M
3918,la,124,l,la,34,M
3919,yxarrḥell,592,xrḥ,xarraḥ yxarraḥ,34,M
3920,nofəšṯa,1249,nfš,nofəšṯa,34,M
3922,sorəʕṯa,1133,srʕ,sorəʕṯa,34,M
3923,ōṯ,27,Ɂyṯ,ōṯ(i),34,M
3924,mett,20,mtt,mett,34,M
3925,ušme,93,Ɂšm/šmy,ešma/ušma,34,M
3926,ṭarbūša,3419,ṭrbš,ṭarbūša,34,M
3927,mišwēle,10,šwy,išw/išwi yišw/yišwi,34,M
3928,hanna,7,hnn,hanna,34,M
3930,ḥaṣṣil,115,ḥṣṣ,ḥaṣṣa,34,M
3931,rayša,70,ryš,rayša,34,M
3932,w,1,w,w,34,M
3933,ḥaḓnōle,1380,ḥḓn,iḥḓan yiḥḓun,34,M
3934,ṣunōyṯa,631,ṣny,ṣunōyṯa,34,M
3935,mahət,675,hty,ahət/ahti yahət/yahti,34,M
3936,ʕ,4,ʕly,ʕa/ʕal,34,M
3937,ṣunōyṯa,631,ṣny,ṣunōyṯa,34,M
3939,ḥaṣṣir,115,ḥṣṣ,ḥaṣṣa,34,M
3940,rayša,70,ryš,rayša,34,M
3941,ḥitta,32,ḥtt,ḥetta,34,M
3942,hwō,267,hwy,hwō,34,M
3943,la,124,l,la,34,M
3944,yišṭaʕ,455,šṭʕy,išṭaʕ yišṭaʕ,34,M
3945,baḥar,59,bḥr,baḥar,34,M
3947,rayšil,70,ryš,rayša,34,M
3948,argīlča,416,Ɂrgl,argīlča,34,M
3949,ti,9,t,ti,34,M
3950,mawžut,262,wžt,mawžut,34,M
3951,aʕle,4,ʕly,ʕa/ʕal,34,M
3952,mtappas,1512,tps,mtappas,34,M
3953,w,1,w,w,34,M
3954,yxarrḥenne,592,xrḥ,xarraḥ yxarraḥ,34,M
3956,sorəʕṯa,1133,srʕ,sorəʕṯa,34,M
3957,w,1,w,w,34,M
3958,anaḥ,118,Ɂnḥ,anaḥ,34,M
3959,hōxa,51,hwx,hōxa,34,M
3961,blōta,36,blt,blōta,34,M
3962,argīlča,416,Ɂrgl,argīlča,34,M
3963,keləmṯa,391,klm,keləmṯa,34,M
3964,nmiʕčḳat,1550,ʕḳt,iʕəčḳat yiʕəčḳat,34,M
3965,ču,21,čw,čū/ču,34,M
3966,mawžūt,262,wžt,mawžut,34,M
3968,ʕahta,2461,ʕht,ʕahta,34,M
3969,ḳatīmay,728,ḳtm,ḳatīmay,34,M
3970,baḥar,59,bḥr,baḥar,34,M
3971,w,1,w,w,34,M
3972,ōṯ,27,Ɂyṯ,ōṯ(i),34,M
3973,isčilōḥa,3243,slḥ,isčilōḥa,34,M
3974,ḥrēna,85,ḥr,ḥrēna,34,M
3975,namrilla,3,Ɂmr,amar yīmar,34,M
3976,nofəšṯa,1249,nfš,nofəšṯa,34,M
3977,w,1,w,w,34,M
3978,nofəšṯa,1249,nfš,nofəšṯa,34,M
3979,čiḳrīban,614,ḳrb,čiḳrīban,34,M
3980,aw,122,Ɂw,aw,34,M
3981,ila,24,[NA],[loanword],34,M
3982,ḥatta,611,ḥtt,ḥatta,34,M
3983,maʕḳul,3669,ʕḳl,maʕḳul,34,M
3984,aṣaḥḥ,3214,ṣḥḥ,aṣaḥḥ,34,M
3986,keləmṯil,391,klm,keləmṯa,34,M
3987,argīlča,416,Ɂrgl,argīlča,34,M
3988,inno,68,Ɂnn,inno/inne/inni,34,M
3989,lina,329,ln,lina,34,M
3990,čōz,8,Ɂzl,zalle yzelle,34,M
3991,ana,18,ɁnɁ,ana,34,M
3992,nōz,8,Ɂzl,zalle yzelle,34,M
3993,waḷḷa,311,Ɂlh,walla/waḷḷa,34,M
3994,laʕ,117,lʕ,laʕ,34,M
3995,flanō,228,fln,flanō,34,M
3996,mō,23,mɁ,mō,34,M
3997,čōz,8,Ɂzl,zalle yzelle,34,M
3998,čišw,10,šwy,išw/išwi yišw/yišwi,34,M
3999,nōz,8,Ɂzl,zalle yzelle,34,M
4000,nišč,141,ščy,išč/išči yišč,34,M
4001,nofəšṯa,1249,nfš,nofəšṯa,34,M
4002,hōš,104,hwš,hōš/hōši,26,M
4003,battaḥ,12,btt,batt-,26,M
4004,naḥək,86,ḥky,aḥək yaḥək,26,M
4005,maʕ,88,mʕ,maʕ,26,M
4006,ḳahwe,177,ḳhw,ḳahwe,26,M
4007,mayṯyin,19,Ɂṯy,ayṯ(i) yayṯ(i),26,M
4008,ḳahwe,177,ḳhw,ḳahwe,26,M
4009,frittō,968,frtt,fretṯa/freṯṯa,26,M
4010,nayya,1251,nyy,nayya,26,M
4011,yīb,53,b,yīb,26,M
4012,ḳayyōm,180,ḳwm,ḳayya(m),26,M
4013,mayṯyilla,19,Ɂṯy,ayṯ(i) yayṯ(i),26,M
4014,w,1,w,w,26,M
4015,ṯyillun,11,Ɂṯy,ṯōle yṯēle,26,M
4016,ʕ,4,ʕly,ʕa/ʕal,26,M
4017,payṯa,29,byṯ,payṯa,26,M
4019,payṯa,29,byṯ,payṯa,26,M
4020,mayṯyin,19,Ɂṯy,ayṯ(i) yayṯ(i),26,M
4021,manəḳla,3086,nḳl,manəḳla,26,M
4022,ya,28,y(Ɂ),ya/yā,26,M
4023,mtawwar,211,twr,tawwar ytawwar,26,M
4024,aw,122,Ɂw,aw,26,M
4025,ex,74,Ɂx,ex/ux,26,M
4027,šakəl,1014,škl,šakəl,26,M
